filename	author	author_birth_year	author_death_year	realname	title	source_title	colophon	first_book_publication	edition_year	firstprint_description	year
melnikov.staryye_gody.txt	Мельников-Печерский, Павел Иванович	1818 или 1819	1883		Старые годы	Собрание сочинений. П.И. Мельников (Андрей Печерский), [Рассказы и повести]	М.: Правда, 1963	1876	1963	Рассказы Андрея Печерского (П.И. Мельникова), Москва Унив. тип. (Катков) 1876	1876
melnikov.v_lesakh.txt	Мельников-Печерский, Павел Иванович	1818 или 1819	1883		В лесах	Собрание сочинений. в 8-ми томах. П.И. Мельников (Андрей Печерский). [сост., общ. ред. и вступит. статья, с. 3-52, М.П. Еремина. ил. И.С. Глазунова]	М.: Правда, 1976	1826	1976	"На горах. Роман в 4 ч. Продолж. романа ""В лесах"". Т. 1-4. П.И. Мельников (Андрей Печерский), Санкт-Петербург Москва т-во М.О. Вольф, 1826"	1826
menshikov.dieta_dushi.txt	Меньшиков, Михаил Осипович	1859	1918		Диета души	Современник. 1861. Т. 86. № 3		1861	1861	Современник. 1861. Т. 86. № 3, 	1861
merder.avantyuristy.txt	Мердер, Надежда Ивановна	1839	1906		Авантюристы	Собрание сочинений. Н. Северин. Мердер. 1839-1906, Звезда цесаревны. Роман. Авантюристы. Роман	М.: Изд. центр Терра, 1996	1915	1996	Собрание сочинений. Н. Северин. Мердер. 1839 или 1837-1906, Авантюристы. Ист. повесть. Воротынцевы. Ист. роман, Петроград АО изд-ва А.А. Каспари [1915]-[1917]	1915
merder.pered_razgromom.txt	Мердер, Надежда Ивановна	1839	1906		Перед разгромом	Собрание сочинений. Н. Северин. Мердер. 1839-1906, В поисках истины. Роман. Перед разгромом. Роман	М.: Изд. центр Терра, 1996	1904	1996	Исторический вестник. 1904 г. Т. 98, 	1904
merder.posledniy_iz_vorotyntsevykh.txt	Мердер, Надежда Ивановна	1839	1906		Последний из Воротынцевых	Собрание сочинений. Н. Северин. Мердер. 1839-1906, Царский приказ. Повесть. Тайный брак. Повесть. Воротынцевы. Роман. Последний из Воротынцевых. Роман	М.: Изд. центр Терра, 1996	1896	1996	Последний из Воротынцевых. Роман. Н.И. Мердер, Москва О.К. Куманина 1896	1896
merder.taynyy_brak.txt	Мердер, Надежда Ивановна	1839	1906		Тайный брак	Собрание сочинений. Н. Северин. Мердер. 1839-1906, Царский приказ. Повесть. Тайный брак. Повесть. Воротынцевы. Роман. Последний из Воротынцевых. Роман	М.: Изд. центр Терра, 1996	1910	1996	"Тайный брак. Ист. повесть. Н.И. Мердер, Санкт-Петербург типо-лит. т-ва ""Свет"" 1910"	1910
merder.tsarskiy_prikaz.txt	Мердер, Надежда Ивановна	1839	1906		Царский приказ	Собрание сочинений. Н. Северин. Мердер. 1839-1906, Царский приказ. Повесть. Тайный брак. Повесть. Воротынцевы. Роман. Последний из Воротынцевых. Роман	М.: Изд. центр Терра, 1996	[1915]	1996	Собрание сочинений. Н. Северин. Мердер. 1839 или 1837-1906, Последний из Воротынцевых. Ист. роман. Царский приказ. Ист. повесть, Петроград АО изд-ва А.А. Каспари [1915]-[1917]	1915
merder.v_poiskakh_istiny.txt	Мердер, Надежда Ивановна	1839	1906		В поисках истины	Собрание сочинений. Н. Северин. Мердер. 1839-1906, В поисках истины. Роман. Перед разгромом. Роман	М.: Изд. центр Терра, 1996	1895	1996	Исторический вестник. 1895. Т. 60, 	1895
merder.vorotyntsevy.txt	Мердер, Надежда Ивановна	1839	1906		Воротынцевы	Собрание сочинений. Н. Северин. Мердер. 1839-1906, Царский приказ. Повесть. Тайный брак. Повесть. Воротынцевы. Роман. Последний из Воротынцевых. Роман	М.: Изд. центр Терра, 1996	1891	1996	"Воротынцевы. (Фамил. хроника). Северин (Н.И. Мердер), Санкт-Петербург тип. ""Арт. журн."" 1891"	1891
merder.zvezda_tsesarevny.txt	Мердер, Надежда Ивановна	1839	1906		Звезда цесаревны	Собрание сочинений. Н. Северин. Мердер. 1839-1906, Звезда цесаревны. Роман. Авантюристы. Роман	М.: Изд. центр Терра, 1996	1906	1996	Исторический вестник. 1906. Т. 103, 	1906
mikhaylov.adam_adamych.txt	Михайлов, Михаил Ларионович	1829	1865		Адам Адамыч	Избранное. М.Л. Михайлов. [Вступ. статья, с. 5-29, подгот. текста и примеч. Г.Г. Елизаветиной]	М.: Худож. лит., 1979	1859	1979	В провинции. [соч.] М.Л. Михайлова. Ч. 1-2. Михайлов. 1829-1865, Адам Адамыч. Он. Дневник уездной барышни. Кружевница. Поэт. Скромная доля. Сынок и маменька. Кумушки. Скрипач, Санкт-Петербург типография Рюмина и К° 1859-1860	1859
mordovtsev.derzhavnyy_plotnik.txt	Мордовцев, Даниил Лукич	1830	1905		Державный плотник	Державный плотник. Роман и повести. Даниил Мордовцев. [Сост., вступ. ст. и примеч. Ю.Н. Сенчурова. Худож. В.М. Прокофьев]	М.: Сов. Россия, 1990	1899	1990	Державный плотник. [Петр I]. Ист. роман в 2 ч. Д.Л. Мордовцев, Санкт-Петербург тип. Спб. градоначальства 1899	1899
mordovtsev.dvenadtsatyy_god.txt	Мордовцев, Даниил Лукич	1830	1905		Двенадцатый год	Гроза 12-го года. Трилогия. Голенищева-Кутузова	М.: Мол. гвардия, 1991	1901	1991	Мордовцев Д. Л. Собр.  соч. т. VI. Двенадцатый  год.  Исторический роман в трех частях., С.-Петербург, издание Н. Ф. Мерца,  1901	1901
mordovtsev.fanatik.txt	Мордовцев, Даниил Лукич	1830	1905		Фанатик	Сочинения. Д.Л. Мордовцев. Мордовцев. 1830-1905, Великий раскол. [Ист. роман из эпохи царствования Алексея Михайловича]. Фанатик. [Ист. рассказ]	М.: Худож. лит., 1992	1891	1992	Тимош и Фанатик. Ист. повести Д.Л. Мордовцева, Санкт-Петербург типо-лит. А.Е. Ландау 1891	1891
mordovtsev.gospodin_velikiy_novgorod.txt	Мордовцев, Даниил Лукич	1830	1905		Господин Великий Новгород	Москва слезам не верит. Ист. романы и повесть. Даниил Мордовцев. [Вступ. ст. Ю. Сенчурова. с. 3-18]	М.: Моск. рабочий, 1993	1882	1993	Господин Великий Новгород. Ист. повесть Д. Мордовцева, Москва тип. А. Гатцука 1882	1882
mordovtsev.irod.txt	Мордовцев, Даниил Лукич	1830	1905		Ирод	Ирод. Тень Ирода. [Романы]. Д.Л. Мордовцев	Ставрополь:  Кавк. край, Глаголъ, 1993	1897	1993	Ирод. исторический роман. Д.Л. Мордовцев, Санкт-Петербург Тип. А. Бенке 1897	1897
mordovtsev.mamayevo_poboishche.txt	Мордовцев, Даниил Лукич	1830	1905		Мамаево побоище	Сочинения. Д.Л. Мордовцев. Мордовцев. 1830-1905, Мамаево побоище. За чьи грехи? Сидение раскольников в Соловках. Социалист прошлого века. [Повести]	М.: Худож. лит., 1992	1881	1991	Мамаево побоище. Ист. повесть Д. Мордовцева, Москва тип. А. Гатцука 1881	1881
mordovtsev.nanosnaya_beda.txt	Мордовцев, Даниил Лукич	1830	1905		Наносная беда	Державный плотник. Роман и повести. Даниил Мордовцев. [Сост., вступ. ст. и примеч. Ю.Н. Сенчурова. Худож. В.М. Прокофьев]	М.: Сов. Россия, 1990	1899	1990	Державный плотник. [Петр I]. Ист. роман в 2 ч. Д.Л. Мордовцев, Санкт-Петербург тип. Спб. градоначальства 1899	1899
mordovtsev.sideniye_raskolnikov_v_solovkakh.txt	Мордовцев, Даниил Лукич	1830	1905		Сидение раскольников в соловках	Державный плотник. Роман и повести. Даниил Мордовцев. [Сост., вступ. ст. и примеч. Ю.Н. Сенчурова. Худож. В.М. Прокофьев]	М.: Сов. Россия, 1990	1880	1990	Соловецкое сидение,  СПб.: [Б.и.], 1880	1880
mordovtsev.sotsialist_proshlogo_veka.txt	Мордовцев, Даниил Лукич	1830	1905		Социалист прошлого века	Сочинения. Д.Л. Мордовцев. Мордовцев. 1830-1905, Мамаево побоище. За чьи грехи? Сидение раскольников в Соловках. Социалист прошлого века. [Повести]	М.: Худож. лит., 1992	1885	1992	Исторические повести. Д.Л. Мордовцев, Санкт-Петербург Типография В.С. Балашева 1885	1885
mordovtsev.ten_iroda.txt	Мордовцев, Даниил Лукич	1830	1905		Тень Ирода	Ирод. Тень Ирода. [Романы]. Д.Л. Мордовцев	Ставрополь:  Кавк. край, Глаголъ, 1993	1878	1993	Идеалисты и реалисты. Ист. роман Д.Л. Мордовцева, Санкт-Петербург тип. А.С. Суворина и В.И. Лихачева 1878	1878
mordovtsev.velikiy_raskol.txt	Мордовцев, Даниил Лукич	1830	1905		Великий раскол	За чьи грехи? [Повесть из времен восстания С. Разина]. Великий раскол. [Роман]. Д.Л. Мордовцев. [Вступ. ст., с. 5-30, и коммент. С.И. Панова, А.М. Ранчина. Иллюстрации Г.И. Саукова]	М.: Правда, 1990	1881	1990	Великий раскол. Ист. роман в 2 ч. [Соч.] Д.Л. Мордовцева, Санкт-Петербург тип. М-ва пут. сообщ. (А. Бенке) 1881	1881
mordovtsev.za_chi_grekhi.txt	Мордовцев, Даниил Лукич	1830	1905		За чьи грехи	За чьи грехи? [Повесть из времен восстания С. Разина]. Великий раскол. [Роман]. Д.Л. Мордовцев. [Вступ. ст., с. 5-30, и коммент. С.И. Панова, А.М. Ранчина. Иллюстрации Г.И. Саукова]	М.: Правда, 1990	1891	1990	За чьи грехи. Повесть из времен бунта Разина. Д.Л. Мордовцев, Санкт-Петербург тип. А.С. Суворина 1891	1891
mordovtsev.zamurovannaya_tsaritsa.txt	Мордовцев, Даниил Лукич	1830	1905		Замурованная царица	Замурованная царица. Романы. Д.Л. Мордовцев. [Послесл. А.М. Ранчина]	М.: Гос. ассоц. предприятий полигр. промсти АСПОЛ и др., 1991	1891	1991	Замурованная царица. Роман из жизни древн. Египта. Д. Мордовцев, Санкт-Петербург тип. и фото-тип. В.И. Штейна 1891	1891
moskvin.nevolnaya_prestupnitsa.txt	Москвин, П. 	1848	1915	Дмитриев, Дмитрий Савватиевич	Невольная преступница	Игра судьбы. [Ист. роман]. Из эпохи царствования Екатерины II и Павла I. Н. Алексеев	М.: СКС, 1993	1913	1993	"Приложение к журналу ""Родина"". 1913. Т. XIII, СПб: Акционерное общество издательства А. А. Каспари"	1913
narezhnyy.bursak.txt	Нарежный, Василий Трофимович	1780	1825		Бурсак	Собрание сочинений в двух томах [Текст]. Василий Трофимович Нарежный. Москва. 21 см. Нарежный, Василий Трофимович (1780-1825), Российский Жилблаз	М.: Кн. по Требованию, 2012	1824	2012	Бурсак. Малороссийская повесть. Сочинение Василья Нарежнаго, Москва В Университетской типографии Иждивением книгопродавцев Ширяева и Смирдина 1824	1824
narezhnyy.dva_ivana.txt	Нарежный, Василий Трофимович	1780	1825		Два Ивана или Страсть к тяжбам	Собрание сочинений в двух томах [Текст]. Василий Трофимович Нарежный. Москва. 21 см. Нарежный, Василий Трофимович (1780-1825), Российский Жилблаз	М.: Кн. по Требованию, 2012	1825	2012	Два Ивана, или Страсть к тяжбам.. Сочинение Василья Нарежнаго, Москва В Университетской типографии Издание комиссионеров Императорскаго Московскаго университета Ширяева и Смирдина 1825	1825
narezhnyy.rossiyskiy_zhilblaz.txt	Нарежный, Василий Трофимович	1780	1825		Российский Жилблаз или Похождения князя Гаврилы Симоновича Чистякова	Сочинения, Российский Жилблаз, или Похождения князя Гаврилы Симоновича Чистякова	М.: Художественная литература, 1983	1814	1983	Российский Жилблаз, или Похождения князя Гаврилы Симоновича Чистякова. Сочинение Василия Нарежнаго, Санктпетербург В типографии Военнаго министерства 1814	1814
narezhnyy.zaporozhets.txt	Нарежный, Василий Трофимович	1780	1825		Запорожец	Избранное. В. Т. Нарежный. [Сост., вступ. ст., с. 5-22, и примеч. В. А. Грихина, В. Ф. Калмыкова	М.: Сов. Россия, 1983	1836	1983	Романы и повести сочинения Василия Нарежного. Нарежный. ок.1780-1825, [Богатый бедняк. Запорожец], Санкт-Петербург тип. А. Смирдина 1835	1836
naumov.svyatoye_ozero.txt	Наумов, Николай Иванович	1838	1901		Святое озеро	Русские повести XIX века. 70-90-х годов. [Сост. и авт. вступ. статьи, с. III-XXXVI, Б.С. Мейлах, Т. 1. [Авторы: И.А. Салов, А.О. Осипович-Новодворский, Н.И. Наумов, Н.Н. Златовратский, С.Н. Терпигорев, Г.А. Мачтет]	М.: Гослитиздат., [Ленингр. отд-ние], 1957	1882	1957	В забытом краю. Рассказы из быта сибирских крестьян. [Соч. Н.И. Наумова], Санкт-Петербург Попов и Тыртов 1882	1882
naumov.yurovaya.txt	Наумов, Николай Иванович	1838	1901		Юровая	Русские повести XIX века. 70-90-х годов. [Сост. и авт. вступ. статьи, с. III-XXXVI, Б.С. Мейлах, Т. 1. [Авторы: И.А. Салов, А.О. Осипович-Новодворский, Н.И. Наумов, Н.Н. Златовратский, С.Н. Терпигорев, Г.А. Мачтет]	М.: Гослитиздат., [Ленингр. отд-ние], 1957	1874]	1957	"Юровая. [Н. Наумов], [Санкт-Петербург Изд. ""чайковцев"", тип. К.Н. Плотникова 1874]"	1874
nekrasov_i_dr.mertvoye_ozero.txt	Некрасов, Николай Алексеевич	1821	1878		Мертвое озеро	Полное собрание сочинений и писем. В 15 т.. Н.А. Некрасов. [Рос. акад. наук, Ин-т рус. лит. (Пушкин дом)]	СПб.: Наука, 1981	1852	1981	Мертвое озеро. роман Н. Станицкого и Некрасова. [т. 1-3], Санктпетербург в типографии Эдуарда Праца 1852	1852
nekrasov_i_dr.tri_strany_sveta.txt	Некрасов, Николай Алексеевич	1821	1878		Три страны света	Три страны света. Роман	Ярославль: Верх. Волж. кн. Изд-во, 1965	1849	1965	Три страны света. роман в 8 частях Н. Некрасова и Н. Ставицкого. [т. 1]-2, Санктпетербург в типографии Эдуарда Праца 1849	1849
nemirovich_danchenko.s_diplomom.txt	Немирович-Данченко, Василий Иванович	1848	1936		С дипломом	Второе распятие Христа.собрание сочинений. протоиер. В.П. Свенцицкий. [сост., послесл., коммент. С.В. Черткова]	М.: Даръ, 2008	1894	2008	Слезы. (10 рассказов). Влад. И. Немирович-Данченко, Москва Унив. тип. 1894	1894
nikitin.mnogostradalnyye.txt	Никитин, Виктор Никитич	1839	1908		Многострадальные	Отечественные записки. Г. 33. 1871. Т. 197. № 7—8		1871	1871	Отечественные записки. Г. 33. 1871. Т. 197. № 7—8, 	1871
odoyevskiy.salamandra.txt	Одоевский, Владимир Фёдорович	1803	1869		Саламандра	Сочинения. В 2 т.. В.Ф. Одоевский. [Сост., вступ. статья, с. 5-28, и коммент. В.И. Сахарова]	М.: Худож. лит., 1981	1841	1981	Отечественные записки. 1841. Г. 3. 1841. Т. 14. № 1—2, 	1841
omulevskiy.popytka_ne_shutka.txt	Омулевский, Иннокентий Васильевич	1836	1883	Федоров, Иннокентий Васильевич	Попытка - не шутка	Проза и публицистика. И.В. Федоров-Омулевский. [Вступ. ст. В.Д. Оскоцкого. Примеч. Н.В. Минаевой]	М.: Сов. Россия, 1986	1873	1986	Дело. 1873. № 1, 	1873
omulevskiy.shag_za_shagom.txt	Омулевский, Иннокентий Васильевич	1836	1883	Федоров, Иннокентий Васильевич	Шаг за шагом	Шаг за шагом. [Роман. Вступ. статья Г. Кунгурова	Новосибирск: Кн. изд-во, 1960	1871	1960	Светлов, его взгляды характер и деятельность. (Шаг за шагом). Роман в 3 ч. Омулевский, Санкт-Петербург тип. А. Моригеровского 1871	1871
panayev.akteon.txt	Панаев, Иван Иванович	1812	1862		Актеон			1857		Для легкого чтения. Повести, рассказы, комедии, путешествия и стихотворения соврем. рус. писателей. Т. 7, СПб.: Давыдов и К°, 1857	1857
panayev.belaya_goryachka.txt	Панаев, Иван Иванович	1812	1862		Белая горячка			1840		Отечественные записки. 1840. Т. 10. № 5, 	1840
panayev.doch_chinovnogo_cheloveka.txt	Панаев, Иван Иванович	1812	1862		Дочь чиновного человека			1839		Отечественные записки. 1839. Т. 3. № 4, 	1839
panayev.ona_budet_schastliva.txt	Панаев, Иван Иванович	1812	1862		Она будет счастлива: Эпизод из воспоминаний петерб. жизни	Собрание сочинений Ив.Ив. Панаева, Повести и рассказы, 1834-1840	М.: изд. В. М. Саблина, 1912	1836	1912	Телескоп. 1836. № 7—9, 	1836
panayev.onagr.txt	Панаев, Иван Иванович	1812	1862		Онагр			1857		Для легкого чтения. Повести, рассказы, комедии, путешествия и стихотворения соврем. рус. писателей. Т. 7, СПб.: Давыдов и К°, 1857	1857
panayev.prekrasnyy_chelovek.txt	Панаев, Иван Иванович	1812	1862		Прекрасный человек			1857		Для легкого чтения. Повести, рассказы, комедии, путешествия и стихотворения соврем. рус. писателей Т. 6, СПб.: Давыдов и К°, 1857	1857
panayev.rodstvenniki.txt	Панаев, Иван Иванович	1812	1862		Родственники	Родственники	М.: АСТ, 2000	1860	2000	Сочинения Ивана Панаева. Панаев. 1812-1862, [Барыня. Барышня. Родственники. Петербургский фельетонист. Раздел имения], Санкт-Петербург гр. Кушелев-Безбородко 1860	1860
panayev.segodnya_i_zavtra.txt	Панаев, Иван Иванович	1812	1862		Сегодня и завтра	Собрание сочинений Ив.Ив. Панаева, Повести и рассказы, 1834-1840		1837	1912	Литературные прибавления к «Русскому инвалиду». 1837. № 14—16, 	1837
panayev.spalnya_svetskoy_zhenshchiny.txt	Панаев, Иван Иванович	1812	1862		Спальня светской женщины	Собрание сочинений Ив.Ив. Панаева, Повести и рассказы, 1834-1840		1835	1912	Сын отечества и Северный архив. 1835. № 13—14, 	1835
panayeva.stepnaya_baryshnya.txt	Панаева (Брянская), Авдотья Яковлевна	1820	1893		Степная барышня	Дача на Петергофской дороге. Проза русских писательниц первой половины XIX века. сост., автор вступ. статьи и примеч. В.В. Ученова	М.: Современник, 1986	1855	1986	Современник. 1855. № 7, 	1855
panayeva_a.semeistvo_talnikovyh.txt	Панаева (Брянская), Авдотья Яковлевна	1820	1893		Семейство Тальниковых	Русские повести XIX века 40-х - 50-х годов. [Подготовка текста, вступ. статья, с. V-XLVIII, и примеч. Б.С. Мейлаха]. Т. 1-, [В.А. Соллогуб, А.В. Дружинин, Говорилин (А.Я. Кульчицкий), Н. Станицкий (А.Я. Панаева), А.Ф. Писемский, И.Т. Кокорев, А.Н. Плещеев, М.И. Михайлов]	М.: Гослитиздат, 1952	1848	1952	Иллюстрированный альманах, изданный И. Панаевым и Н. Некрасовым, Санктпетербург в типографии Эуарда Праца 1848	1848
pavlov.maskarad.txt	Павлов, Николай Филиппович	1803	1864		Маскарад	Русская светская повесть первой половины XIX века. [Сост., вступ. ст. и примеч. В.И. Коровина]	М.: Сов. Россия, 1990	1839	1990	Новые повести Н.Ф. Павлова. Маскарад. Демон. Миллион, Санкт-Петербург Гуттенбергова тип. 1839	1839
pavlov.tri_povesti.txt	Павлов, Николай Филиппович	1803	1864		Три повести	"Русские повести XIX века (20-х - 30-х годов). [Подготовка текста, вступ. статья ""Русская повесть 20-30-х годов XIX века"", с. V-XXXV и примеч. проф. Б.С. Мейлаха, [Н.А. Полевой. А. Погорельский. В.Ф. Одоевский. Г.Ф. Квитка-Основьяненко. М.Н. Загоскин. В.И. Даль]"	М.: Л.: Гослитиздат, 1950	1835	1950	Три повести. [Соч.] Н. Павлова, Москва тип. Н. Степанова 1835	1835
pisemskiy.boyarshchina.txt	Писемский, Алексей Феофилактович	1821	1881		Боярщина	Собрание сочинений. Вступ. статья, с. 3-52, подготовка текста и примеч. М.П. Еремина. Т. 1-. Писемский. 1821-1881, [Боярщина. Роман. Виновата ли она? Записки. Тюфяк. Повесть]	М.: Правда, 1959	1861	1959	Боярщина. Роман в 2 ч. [Соч.] А.Ф. Писемского, Санкт-Петербург Ф. Стелловский 1861	1861
pisemskiy.fanfaron.txt	Писемский, Алексей Феофилактович	1821	1881		Фанфарон	Собрание сочинений. Вступ. статья, с. 3-52, подготовка текста и примеч. М.П. Еремина. Т. 1-. Писемский. 1821-1881, [Сергей Петрович Хозаров и Мари Ступицына. Комик. Очерки из крестьянского быта. Фанфарон. Старая барыня. Старческий грех. Батька. Подготовка текста и примеч. М.П. Еремина и В.А. Маякин. Ил.: П. Пинкисевич	М.: Правда, 1959	1859	1959	Для легкого чтения, [Тернистый путь. Роман. [Соч.] А. Марченко, СПб.: Давыдов и К°, 1859	1859
pisemskiy.komik.txt	Писемский, Алексей Феофилактович	1821	1881		Комик	Собрание сочинений. Вступ. статья, с. 3-52, подготовка текста и примеч. М.П. Еремина. Т. 1-. Писемский. 1821-1881, [Сергей Петрович Хозаров и Мари Ступицына. Комик. Очерки из крестьянского быта. Фанфарон. Старая барыня. Старческий грех. Батька. Подготовка текста и примеч. М.П. Еремина и В.А. Маякин. Ил.: П. Пинкисевич	М.: Правда, 1959	1861	1959	Комик. Рассказ. [Соч.] А.Ф. Писемского, Санкт-Петербург Ф. Стелловский 1861	1861
pisemskiy.lyudi_sorokovykh_godov.txt	Писемский, Алексей Феофилактович	1821	1881		Люди сороковых годов	Собрание сочинений. Вступ. статья, с. 3-52, подготовка текста и примеч. М.П. Еремина. Т. 1-. Писемский. 1821-1881, [Люди сороковых годов. Роман в 5 ч. Ч. 1, 2. Подгот. текста А.П. и Е.Б. Могилянских. Примеч. А.П. Могилянского и В.В. Данилова. Ил.: П. Пинкисевич]	М.: Правда, 1959	1869	1959	Заря. 1869. № 1—9, 	1869
pisemskiy.masony.txt	Писемский, Алексей Феофилактович	1821	1881		Масоны	Собрание сочинений. Вступ. статья, с. 3-52, подготовка текста и примеч. М.П. Еремина. Т. 1-. Писемский. 1821-1881, [Масоны. Роман в 5 ч. Подготовка текста П.Л. Вячеславова. Примеч. М.П. Еремина, А.П. Могилянского. Ил.: П. Пинкисевич	М.: Правда, 1959	1880-1881	1959	Масоны. Роман в 5 ч. А.Ф. Писемского. Ил. худож. К. Брожем. Ч. 1-5, Санкт-Петербург Г. Гоппе 1880-1881	1881
pisemskiy.meshchane.txt	Писемский, Алексей Феофилактович	1821	1881		Мещане	Собрание сочинений. Вступ. статья, с. 3-52, подготовка текста и примеч. М.П. Еремина. Т. 1-. Писемский. 1821-1881, [Мещане. Роман. В 3 ч. Русские лгуны. Очерки. Уже отцветшие цветки. Подготовка текста и примеч. Ф.И. и М.П. Еремина. Ил.: П. Пинкисевич]	М.: Правда, 1959	1878	1959	Мещане. Роман А.Ф. Писемского. С портр. авт.. В 3 ч., Санкт-Петербург М.О. Микешин 1878	1878
pisemskiy.sergey_petrovich_khozarov_i_mari_stupitsyna.txt	Писемский, Алексей Феофилактович	1821	1881		Сергей Петрович Хозаров и Мари Ступицына	Собрание сочинений. Вступ. статья, с. 3-52, подготовка текста и примеч. М.П. Еремина. Т. 1-. Писемский. 1821-1881, [Сергей Петрович Хозаров и Мари Ступицына. Комик. Очерки из крестьянского быта. Фанфарон. Старая барыня. Старческий грех. Батька. Подготовка текста и примеч. М.П. Еремина и В.А. Маякин. Ил.: П. Пинкисевич	М.: Правда, 1959	1851	1959	Москвитянин. 1851. № 4—7, 	1851
pisemskiy.starcheskiy_grekh.txt	Писемский, Алексей Феофилактович	1821	1881		Старческий грех	Собрание сочинений. Вступ. статья, с. 3-52, подготовка текста и примеч. М.П. Еремина. Т. 1-. Писемский. 1821-1881, [Сергей Петрович Хозаров и Мари Ступицына. Комик. Очерки из крестьянского быта. Фанфарон. Старая барыня. Старческий грех. Батька. Подготовка текста и примеч. М.П. Еремина и В.А. Маякин. Ил.: П. Пинкисевич	М.: Правда, 1959	1861	1959	Старческий грех. (Совершенно романич. приключение). Повесть. [Соч.] А.Ф. Писемского, Санкт-Петербург Ф. Стелловский 1861	1861
pisemskiy.tysyacha_dush.txt	Писемский, Алексей Феофилактович	1821	1881		Тысяча душ	Собрание сочинений. Вступ. статья, с. 3-52, подготовка текста и примеч. М.П. Еремина. Т. 1-. Писемский. 1821-1881, [Тысяча душ. Роман. Подготовка текста и примеч. М.П. Еремина. Ил.: П. Пинкисевич	М.: Правда, 1959	1858	1959	Тысяча душ. Роман в 4 ч. Алексея Писемского. Т. 1-2, Санкт-Петербург Д.Е. Кожанчиков 1858	1858
pisemskiy.tyufyak.txt	Писемский, Алексей Феофилактович	1821	1881		Тюфяк	Собрание сочинений. Вступ. статья, с. 3-52, подготовка текста и примеч. М.П. Еремина. Т. 1-. Писемский. 1821-1881, [Боярщина. Роман. Виновата ли она? Записки. Тюфяк. Повесть]	М.: Правда, 1959	1850	1959	Тюфяк. Повесть. [Соч.] А. Писемского, Москва Унив. тип. 1850	1850
pisemskiy.v_vodovorote.txt	Писемский, Алексей Феофилактович	1821	1881		В водовороте	Собрание сочинений. Вступ. статья, с. 3-52, подготовка текста и примеч. М.П. Еремина. Т. 1-. Писемский. 1821-1881, [В водовороте. Роман в 3 ч. Подготовка текста А.П. и Е.Б. Могилянских. Примеч. А.П. Могилянского. Ил.: П. Пинкисевич]	М.: Правда, 1959	1872	1959	В водовороте. Роман в 3 ч. [Соч.] Алексея Писемского. Ч. 1-3, Москва бр. Салаевы 1872	1872
pisemskiy.vinovata_li_ona.txt	Писемский, Алексей Феофилактович	1821	1881		Виновата ли она	Собрание сочинений. Вступ. статья, с. 3-52, подготовка текста и примеч. М.П. Еремина. Т. 1-. Писемский. 1821-1881, [Боярщина. Роман. Виновата ли она? Записки. Тюфяк. Повесть]	М.: Правда, 1959	1861-1867	1959	Сочинения А.Ф. Писемского. Т. 1-4, Санкт-Петербург Ф. Стелловский 1861-1867	1867
pisemskiy.vzbalamuchennoye_more.txt	Писемский, Алексей Феофилактович	1821	1881		Взбаламученное море			1863		Взбаламученное море. Роман в 6 ч. [Соч.] А.Ф. Писемского. Т. 1-3, Москва Унив. тип. 1863	1863
pleshcheyev.druzheskiye_sovety.txt	Плещеев, Алексей Николаевич	1825	1893		Дружеские советы	Стихотворения. Проза. А. Н. Плещеев	М.: Правда, 1991	1849	1991	Отечественные записки. 1849. Т. 63. № 3, 	1849
pleshcheyev.otets_i_doch.txt	Плещеев, Алексей Николаевич	1825	1893		Отец и дочь	Русские повести XIX века 40-х - 50-х годов. [Подготовка текста, вступ. статья, с. V-XLVIII, и примеч. Б.С. Мейлаха]. Т. 1-, [В.А. Соллогуб, А.В. Дружинин, Говорилин (А.Я. Кульчицкий), Н. Станицкий (А.Я. Панаева), А.Ф. Писемский, И.Т. Кокорев, А.Н. Плещеев, М.И. Михайлов]	М.: Гослитиздат, 1952	1860	1952	Повести и рассказы А. Плещеева. Плещеев. 1825-1893, Наследство. Житейские сцены. Ломбардный билет. Чиновница, Москва тип. М.П. Захарова 1860	1860
pleshcheyev.pashintsev.txt	Плещеев, Алексей Николаевич	1825	1893		Пашинцев	Стихотворения. Проза. А. Н. Плещеев	М.: Правда, 1991	1880	1991	Житейское. Повести и рассказы А.Н. Плещеева, Санкт-Петербург И.Л. Тузов 1880	1880
pogodin.nevesta_na_yarmarke.txt	Погодин, Михаил Петрович	1800	1875		Невеста на ярмарке	Повести. Драма. [Сост., вступ. ст. и примеч. М.Н. Виролайнен]	М.: Сов. Россия, 1984	1837	1984	Невеста на ярмарке. Повесть в 2 ч. Соч. М. Погодина, Москва тип. Н. Степанова 1837	1837
pogorelskiy.dvoynik.txt	Погорельский, Антоний 	1787	1836	Перовский, Алексей Алексеевич	Двойник	Избранное. Проза. Стихотворения. Антоний Погорельский. [Сост., послесл., с. 373-389, примеч. А.А. Шелаевой]	М.: Правда, 1988	1828	1988	Двойник, или Мои вечера в Малороссии. Соч. Антония Погорельского [псевд.]. Ч. 1-2, Санкт-Петербург при Акад. наук 1828	1828
pogorelskiy.monastyrka.txt	Погорельский, Антоний 	1787	1836	Перовский, Алексей Алексеевич	Монастырка	Избранное. Проза. Стихотворения. Антоний Погорельский. [Сост., послесл., с. 373-389, примеч. А.А. Шелаевой]	М.: Правда, 1988	1833	1988	Монастырка. [Роман]. Соч. Антония Погорельского [псевд.], Санкт-Петербург тип. Н. Греча 1833	1833
